"stfid","district"
511059901003036,001
511059901003037,001
511059901003038,001
511059901003039,001
511059901003040,001
511059901003041,001
511059901003042,001
511059901003043,001
511059901003044,001
511059901003045,001
511059901003046,001
511059901003047,001
511059901003048,001
511059901003049,001
511059901003050,001
511059901003051,001
511059901003052,001
511059901003053,001
511059901003054,001
511059901003055,001
511059901003056,001
511059901003057,001
511059901003058,001
511059901003059,001
511059901003060,001
511059901003061,001
511059901003062,001
511059901003063,001
511059901003064,001
511059901003065,001
511059901004000,001
511059901004001,001
511059901004002,001
511059901004003,001
511059901004004,001
511059901004005,001
511059901004006,001
511059901004007,001
511059901004008,001
511059901004009,001
511059901004010,001
511059901004011,001
511059901004012,001
511059901004013,001
511059901004014,001
511059901004015,001
511059901004016,001
511059901004017,001
511059901004018,001
511059901004019,001
511059901004020,001
511059901004021,001
511059901004022,001
511059901004023,001
511059901004024,001
511059901004025,001
511059901004026,001
511059901004027,001
511059901004028,001
511059901004029,001
511059901004030,001
511059901004031,001
511059901004032,001
511059901004033,001
511059901004034,001
511059901004035,001
511059901004036,001
511059901004037,001
511059901004038,001
511059901004039,001
511059901004040,001
511059901004041,001
511059901004042,001
511059901004043,001
511059901004044,001
511059901004045,001
511059901004046,001
511059901004047,001
511059901004048,001
511059901004049,001
511059901004050,001
511059901004051,001
511059901004052,001
511059901004053,001
511059901004054,001
511059901004055,001
511059901004056,001
511059901004057,001
511059901004058,001
511059901004059,001
511059901004060,001
511059901004061,001
511059901004062,001
511059901004063,001
511059901004064,001
511059901004999,001
511059901005000,001
511059901005001,001
511059901005002,001
511059901005003,001
511059901005004,001
511059901005005,001
511059901005006,001
511059901005007,001
511059901005008,001
511059901005009,001
511059901005010,001
511059901005011,001
511059901005012,001
511059901005013,001
511059901005014,001
511059901005015,001
511059901005016,001
511059901005017,001
511059901005018,001
511059901005019,001
511059901005020,001
511059901005021,001
511059901005022,001
511059901005023,001
511059901005024,001
511059901005025,001
511059901005026,001
511059901005027,001
511059901005028,001
511059901005029,001
511059901005030,001
511059901005031,001
511059901005032,001
511059901005033,001
511059901005034,001
511059901005035,001
511059901005036,001
511059901005037,001
511059901005038,001
511059901005039,001
511059901005040,001
511059901005041,001
511059901005042,001
511059901005043,001
511059901005044,001
511059901005045,001
511059901005046,001
511059901005047,001
511059901005048,001
511059901005049,001
511059901005050,001
511059901005051,001
511059902001000,001
511059902001001,001
511059902001002,001
511059902001003,001
511059902001004,001
511059902001005,001
511059902001006,001
511059902001007,001
511059902001008,001
511059902001009,001
511059902001010,001
511059902001011,001
511059902001012,001
511059902001013,001
511059902001014,001
511059902001015,001
511059902001016,001
511059902001017,001
511059902001018,001
511059902001019,001
511059902001020,001
511059902001021,001
511059902001022,001
511059902001023,001
511059902001024,001
511059902001025,001
511059902001026,001
511059902001027,001
511059902001028,001
511059902001029,001
511059902001030,001
511059902001031,001
511059902001032,001
511059902001033,001
511059902001034,001
511059902001035,001
511059902001036,001
511059902001037,001
511059902001038,001
511059902001039,001
511059902001040,001
511059902001041,001
511059902001042,001
511059902001043,001
511059902001044,001
511059902001045,001
511059902001046,001
511059902001047,001
511059902001048,001
511059902001049,001
511059902001050,001
511059902001051,001
511059902001052,001
511059902001053,001
511059902001054,001
511059902001055,001
511059902001056,001
511059902002000,001
511059902002001,001
511059902002002,001
511059902002003,001
511059902002004,001
511059902002005,001
511059902002006,001
511059902002007,001
511059902002008,001
511059902002009,001
511059902002010,001
511059902002011,001
511059902002012,001
511059902002013,001
511059902002014,001
511059902002015,001
511059902002016,001
511059902002017,001
511059902002018,001
511059902002019,001
511059902002020,001
511059902002021,001
511059902002022,001
511059902002023,001
511059902002024,001
511059902002025,001
511059902002026,001
511059902002027,001
511059902002028,001
511059902002029,001
511059902002030,001
511059902002031,001
511059902002032,001
511059902002033,001
511059902002034,001
511059902002035,001
511059902002036,001
511059902002037,001
511059902002038,001
511059902002039,001
511059902002040,001
511059902002041,001
511059902002042,001
511059902002043,001
511059902002044,001
511059902002045,001
511059902002046,001
511059902002047,001
511059902002048,001
511059902002049,001
511059902002050,001
511059902002051,001
511059902002052,001
511059902002053,001
511059902002054,001
511059902002055,001
511059902002056,001
511059902002057,001
511059902002058,001
511059902002059,001
511059902002060,001
511059902002061,001
511059902002062,001
511059902002063,001
511059902002064,001
511059902002065,001
511059902002066,001
511059902002067,001
511059902003000,001
511059902003001,001
511059902003002,001
511059902003003,001
511059902003004,001
511059902003005,001
511059902003006,001
511059902003007,001
511059902003008,001
511059902003009,001
511059902003010,001
511059902003011,001
511059902003012,001
511059902003013,001
511059902003014,001
511059902003015,001
511059902003016,001
511059902003017,001
511059902004000,001
511059902004001,001
511059902004002,001
511059902004003,001
511059902004004,001
511059902004005,001
511059902004006,001
511059902004007,001
511059902004008,001
511059902004009,001
511059902004010,001
511059902004011,001
511059902004012,001
511059902004013,001
511059902004014,001
511059902004015,001
511059902004016,001
511059902004017,001
511059902004018,001
511059902004019,001
511059902004020,001
511059902004021,001
511059902004022,001
511059902004023,001
511059902004024,001
511059902004025,001
511059902004026,001
511059902004027,001
511059902004028,001
511059902004029,001
511059902004030,001
511059902004031,001
511059902004032,001
511059903001000,001
511059903001001,001
511059903001002,001
511059903001003,001
511059903001004,001
511059903001005,001
511059903001006,001
511059903001007,001
511059903001008,001
511059903001009,001
511059903001010,001
511059903001011,001
511059903001012,001
511059903001013,001
511059903001014,001
511059903001015,001
511059903001016,001
511059903001017,001
511059903001018,001
511059903001019,001
511059903001020,001
511059903001021,001
511059903001022,001
511059903001023,001
511059903001024,001
511059903001025,001
511059903001026,001
511059903001027,001
511059903001028,001
511059903001029,001
511059903001030,001
511059903001031,001
511059903001032,001
511059903001033,001
511059903001034,001
511059903001035,001
511059903001036,001
511059903001037,001
511059903001038,001
511059903001039,001
511059903001040,001
511059903001041,001
511059903001042,001
511059903001043,001
511059903001044,001
511059903001045,001
511059903001046,001
511059903001047,001
511059903001048,001
511059903002000,001
511059903002001,001
511059903002002,001
511059903002003,001
511059903002004,001
511059903002005,001
511059903002006,001
511059903002007,001
511059903002008,001
511059903002009,001
511059903002010,001
511059903002011,001
511059903002012,001
511059903002013,001
511059903002014,001
511059903002015,001
511059903002016,001
511059903002017,001
511059903002018,001
511059903002019,001
511059903002020,001
511059903002021,001
511059903002022,001
511059903002023,001
511059903002024,001
511059903002025,001
511059903002026,001
511059903002027,001
511059903002028,001
511059903002029,001
511059903002030,001
511059903003000,001
511059903003001,001
511059903003002,001
511059903003003,001
511059903003004,001
511059903003005,001
511059903003006,001
511059903003007,001
511059903003008,001
511059903003009,001
511059903003010,001
511059903003011,001
511059903003012,001
511059903003013,001
511059903003014,001
511059903003015,001
511059903003016,001
511059903003017,001
511059903003018,001
511059903003019,001
511059903003020,001
511059903003021,001
511059903003022,001
511059903003023,001
511059903003024,001
511059903003025,001
511059903003026,001
511059903003027,001
511059903003028,001
511059903003029,001
511059903003030,001
511059903003031,001
511059903003032,001
511059903003033,001
511059903003034,001
511059903003035,001
511059903003036,001
511059903003037,001
511059903003038,001
511059903003039,001
511059903003040,001
511059903003041,001
511059903003042,001
511059903003043,001
511059903003044,001
511059903003045,001
511059903003046,001
511059903003047,001
511059903004000,001
511059903004001,001
511059903004002,001
511059903004003,001
511059904001000,001
511059904001001,001
511059904001002,001
511059904001003,001
511059904001004,001
511059904001005,001
511059904001006,001
511059904001007,001
511059904001008,001
511059904001009,001
511059904001010,001
511059904001011,001
511059904001012,001
511059904001013,001
511059904001014,001
511059904001015,001
511059904001016,001
511059904001017,001
511059904001018,001
511059904001019,001
511059904001020,001
511059904001021,001
511059904001022,001
511059904001023,001
511059904001024,001
511059904001025,001
511059904001026,001
511059904001027,001
511059904001028,001
511059904001029,001
511059904001030,001
511059904001031,001
511059904001032,001
511059904001033,001
511059904001034,001
511059904001035,001
511059904001036,001
511059904001037,001
511059904001038,001
511059904001039,001
511059904001040,001
511059904001041,001
511059904001042,001
511059904001043,001
511059904001044,001
511059904001045,001
511059904001046,001
511059904001047,001
511059904001048,001
511059904001049,001
511059904001050,001
511059904001051,001
511059904001052,001
511059904001053,001
511059904001054,001
511059904001055,001
511059904001056,001
511059904001057,001
511059904001058,001
511059904001059,001
511059904002000,001
511059904002001,001
511059904002002,001
511059904002003,001
511059904002004,001
511059904002005,001
511059904002006,001
511059904002007,001
511059904002008,001
511059904002009,001
511059904002010,001
511059904002011,001
511059904002012,001
511059904002013,001
511059904002014,001
511059904002015,001
511059904002016,001
511059904002017,001
511059904002018,001
511059904002019,001
511059904002020,001
511059904002021,001
511059904002022,001
511059904002023,001
511059904002024,001
511059904002025,001
511059904002026,001
511059904002027,001
511059904002028,001
511059904002029,001
511059904002030,001
511059904002031,001
511059904002032,001
511059904002033,001
511059904002034,001
511059904002035,001
511059904002036,001
511059904002037,001
511059904003000,001
511059904003001,001
511059904003002,001
511059904003003,001
511059904003004,001
511059904003005,001
511059904003006,001
511059904003007,001
511059904003008,001
511059904003009,001
511059904003010,001
511059904003011,001
511059904003012,001
511059904003013,001
511059904003014,001
511059904003015,001
511059904003016,001
511059904003017,001
511059904003018,001
511059904003019,001
511059904003020,001
511059904003021,001
511059904003022,001
511059904003023,001
511059904003024,001
511059904003025,001
511059904003026,001
511059904003027,001
511059904003028,001
511059904003029,001
511059904003030,001
511059904003031,001
511059904003032,001
511059904003033,001
511059904003034,001
511059904003035,001
511059904003036,001
511059904003037,001
511059904003038,001
511059904003039,001
511059904003040,001
511059905001000,001
511059905001001,001
511059905001002,001
511059905001003,001
511059905001004,001
511059905001005,001
511059905001006,001
511059905001007,001
511059905001008,001
511059905001009,001
511059905001010,001
511059905001011,001
511059905001012,001
511059905001013,001
511059905001014,001
511059905001015,001
511059905001016,001
511059905001017,001
511059905001018,001
511059905001019,001
511059905001020,001
511059905001021,001
511059905001022,001
511059905001023,001
511059905001024,001
511059905001025,001
511059905001026,001
511059905001027,001
511059905001028,001
511059905001029,001
511059905001030,001
511059905001031,001
511059905001032,001
511059905001033,001
511059905001034,001
511059905001035,001
511059905001036,001
511059905001037,001
511059905001038,001
511059905001039,001
511059905001040,001
511059905001041,001
511059905002000,001
511059905002001,001
511059905002002,001
511059905002003,001
511059905002004,001
511059905002005,001
511059905002006,001
511059905002007,001
511059905002008,001
511059905002009,001
511059905002010,001
511059905002011,001
511059905002012,001
511059905002013,001
511059905002014,001
511059905002015,001
511059905002016,001
511059905002017,001
511059905002018,001
511059905002019,001
511059905002020,001
511059905002021,001
511059905002022,001
511059905002023,001
511059905002024,001
511059905002025,001
511059905002026,001
511059905002027,001
511059905002028,001
511059905002029,001
511059905002030,001
511059905002031,001
511059905002032,001
511059905002033,001
511059905002034,001
511059905002035,001
511059905002036,001
511059905002037,001
511059905002038,001
511059905002039,001
511059905002040,001
511059905002041,001
511059905002042,001
511059905002043,001
511059905002044,001
511059905002045,001
511059905002046,001
511059905002047,001
511059905002048,001
511059905002049,001
511059905002050,001
511059905002051,001
511059905002052,001
511059905002053,001
511059905002054,001
511059905002055,001
511059905002056,001
511059905003000,001
511059905003001,001
511059905003002,001
511059905003003,001
511059905003004,001
511059905003005,001
511059905003006,001
511059905003007,001
511059905003008,001
511059905003009,001
511059905003010,001
511059905003011,001
511059905003012,001
511059905003013,001
511059905003014,001
511059905003015,001
511059905003016,001
511059905003017,001
511059905003018,001
511059905003019,001
511059905003020,001
511059905003021,001
511059905003022,001
511059905003023,001
511059905003024,001
511059905003025,001
511059905003026,001
511059905003027,001
511059905003028,001
511059905003029,001
511059905003030,001
511059905003031,001
511059905003032,001
511059905004000,001
511059905004001,001
511059905004002,001
511059905004003,001
511059905004004,001
511059905004005,001
511059905004006,001
511059905004007,001
511059905004008,001
511059905004009,001
511059905004010,001
511059905004011,001
511059905004012,001
511059905004013,001
511059905004014,001
511059905004015,001
511059905004016,001
511059905004017,001
511059905004018,001
511059905004019,001
511059905004020,001
511059905004021,001
511059905004022,001
511059905004023,001
511059905004024,001
511059905004025,001
511059905004026,001
511059905004027,001
511059906001000,001
511059906001001,001
511059906001002,001
511059906001003,001
511059906001004,001
511059906001005,001
511059906001006,001
511059906001007,001
511059906001008,001
511059906001009,001
511059906001010,001
511059906001011,001
511059906001012,001
511059906001013,001
511059906001014,001
511059906001015,001
511059906001016,001
511059906001017,001
511059906001018,001
511059906001019,001
511059906001020,001
511059906001021,001
511059906001022,001
511059906001023,001
511059906001024,001
511059906001025,001
511059906001026,001
511059906001027,001
511059906001028,001
511059906001029,001
511059906001030,001
511059906001031,001
511059906001032,001
511059906001033,001
511059906001034,001
511059906001035,001
511059906001036,001
511059906001037,001
511059906001038,001
511059906001039,001
511059906001040,001
511059906001041,001
511059906001042,001
511059906001043,001
511059906001044,001
511059906001045,001
511059906001046,001
511059906001047,001
511059906001048,001
511059906001049,001
511059906001050,001
511059906001051,001
511059906001052,001
511059906001053,001
511059906001054,001
511059906001055,001
511059906001056,001
511059906001057,001
511059906001058,001
511059906001059,001
511059906001060,001
511059906001061,001
511059906001062,001
511059906001063,001
511059906001064,001
511059906001065,001
511059906001066,001
511059906001067,001
511059906001068,001
511059906001069,001
511059906001070,001
511059906001071,001
511059906001072,001
511059906001073,001
511059906001074,001
511059906001075,001
511059906001076,001
511059906001077,001
511059906001078,001
511059906001079,001
511059906001080,001
511059906001081,001
511059906001082,001
511059906001083,001
511059906001084,001
511059906001085,001
511059906001086,001
511059906001087,001
511059906001088,001
511059906002000,001
511059906002001,001
511059906002002,001
511059906002003,001
511059906002004,001
511059906002005,001
511059906002006,001
511059906002007,001
511059906002008,001
511059906002009,001
511059906002010,001
511059906002011,001
511059906002012,001
511059906002013,001
511059906002014,001
511059906002015,001
511059906002016,001
511059906002017,001
511059906002018,001
511059906002019,001
511059906002020,001
511059906002021,001
511059906002022,001
511059906002023,001
511059906002024,001
511059906002025,001
511059906002026,001
511059906002027,001
511059906002028,001
511059906002029,001
511059906002030,001
511059906002031,001
511059906002032,001
511059906002033,001
511059906002034,001
511059906002035,001
511059906002036,001
511059906002037,001
511059906003000,001
511059906003001,001
511059906003002,001
511059906003003,001
511059906003004,001
511059906003005,001
511059906003006,001
511059906003007,001
511059906003008,001
511059906003009,001
511059906003010,001
511059906003011,001
511059906003012,001
511059906003013,001
511059906003014,001
511059906003015,001
511059906003016,001
511059906003017,001
511059906003018,001
511059906003019,001
511059906003020,001
511059906003021,001
511059906003022,001
511059906003023,001
511059906003024,001
511059906003025,001
511059906003026,001
511059906003027,001
511059906003028,001
511059906003029,001
511059906003030,001
511059906003031,001
511059906003032,001
511059906004000,001
511059906004001,001
511059906004002,001
511059906004003,001
511059906004004,001
511059906004005,001
511059906004006,001
511059906004007,001
511059906004008,001
511059906004009,001
511059906004010,001
511059906004011,001
511059906004012,001
511059906004013,001
511059906004014,001
511059906004015,001
511059906004016,001
511059906004017,001
511059906004018,001
511059906004019,001
511059906004020,001
511059906004021,001
511059906004022,001
511059906004023,001
511059906004024,001
511059906004025,001
511059906004026,001
511059906004027,001
511059906004028,001
511059906004029,001
511059906004030,001
511059906004031,001
511059906004032,001
511059906004033,001
511059906004034,001
511690301001000,001
511690301001001,001
511690301001002,001
511690301001003,001
511690301001004,001
511690301001005,001
511690301001006,001
511690301001007,001
511690301001008,001
511690301001009,001
511690301001010,001
511690301001011,001
511690301001012,001
511690301001013,001
511690301001014,001
511690301001015,001
511690301001016,001
511690301001017,001
511690301001018,001
511690301001019,001
511690301001020,001
511690301001021,001
511690301001022,001
511690301001023,001
511690301001024,001
511690301001025,001
511690301001026,001
511690301001027,001
511690301001028,001
511690301001029,001
511690301001030,001
511690301001031,001
511690301001032,001
511690301001033,001
511690301001034,001
511690301002000,001
511690301002001,001
511690301002002,001
511690301002003,001
511690301002004,001
511690301002005,001
511690301002006,001
511690301002007,001
511690301002008,001
511690301002009,001
511690301002010,001
511690301002011,001
511690301002012,001
511690301002013,001
511690301002014,001
511690301002015,001
511690301002016,001
511690301002017,001
511690301002018,001
511690301002019,001
511690301002020,001
511690301002021,001
511690301002022,001
511690301002023,001
511690301002024,001
511690301002025,001
511690301002026,001
511690301002027,001
511690301002028,001
511690301002029,001
511690301002030,001
511690301002031,001
511690301002032,001
511690301002033,001
511690301002034,001
511690301002035,001
511690301002036,001
511690301002037,001
511690301003000,001
511690301003001,001
511690301003002,001
511690301003003,001
511690301003004,001
511690301003005,001
511690301003006,001
511690301003007,001
511690301003008,001
511690301003009,001
511690301003010,001
511690301003011,001
511690301003012,001
511690301003013,001
511690301003014,001
511690301003015,001
511690301003016,001
511690301003017,001
511690301003018,001
511690301003019,001
511690301003020,001
511690301003021,001
511690301003022,001
511690301003023,001
511690301003024,001
511690301003025,001
511690301003026,001
511690301003027,001
511690301003028,001
511690301003029,001
511690301003030,001
511690301003031,001
511690301003032,001
511690301003033,001
511690301003034,001
511690301003035,001
511690301003036,001
511690301003037,001
511690301003038,001
511690301003039,001
511690301003040,001
511690301003041,001
511690301003042,001
511690301003043,001
511690301003044,001
511690301003045,001
511690301003046,001
511690301003047,001
511690301003048,001
511690301003049,001
511690301003050,001
511690301003051,001
511690301003052,001
511690301003053,001
511690301003054,001
511690301003055,001
511690301003056,001
511690301003057,001
511690301003058,001
511690301003059,001
511690301003060,001
511690301003061,001
511690301003062,001
511690301003063,001
511690301003064,001
511690301003065,001
511690301003066,001
511690301003067,001
511690301003068,001
511690301003069,001
511690301003070,001
511690301003071,001
511690301003072,001
511690301003073,001
511690301003074,001
511690301003075,001
511690301003076,001
511690301003077,001
511690301003078,001
511690301003079,001
511690301003080,001
511690301003081,001
511690301003082,001
511690301003083,001
511690301003084,001
511690302001000,001
511690302001001,001
511690302001002,001
511690302001003,001
511690302001004,001
511690302001005,001
511690302001006,001
511690302001007,001
511690302001008,001
511690302001009,001
511690302001010,001
511690302001011,001
511690302001012,001
511690302001013,001
511690302001014,001
511690302001015,001
511690302001016,001
511690302001017,001
511690302001018,001
511690302001019,001
511690302001020,001
511690302001021,001
511690302001022,001
511690302001023,001
511690302001024,001
511690302001025,001
511690302001026,001
511690302001027,001
511690302001028,001
511690302001029,001
511690302001030,001
511690302001031,001
511690302001032,001
511690302001033,001
511690302001034,001
511690302001035,001
511690302001036,001
511690302001037,001
511690302001038,001
511690302001039,001
511690302001040,001
511690302001041,001
511690302001042,001
511690302001043,001
511690302001044,001
511690302001045,001
511690302001046,001
511690302001047,001
511690302001048,001
511690302001049,001
511690302001050,001
511690302001051,001
511690302001052,001
511690302001053,001
511690302001054,001
511690302001055,001
511690302001056,001
511690302001057,001
511690302001058,001
511690302001059,001
511690302001060,001
511690302001061,001
511690302001062,001
511690302001063,001
511690302001064,001
511690302001065,001
511690302001066,001
511690302002000,001
511690302002001,001
511690302002002,001
511690302002003,001
511690302002004,001
511690302002005,001
511690302002006,001
511690302002007,001
511690302002008,001
511690302002009,001
511690302002010,001
511690302002011,001
511690302002012,001
511690302002013,001
511690302002014,001
511690302002015,001
511690302002016,001
511690302002017,001
511690302002018,001
511690302002019,001
511690302002020,001
511690302002021,001
511690302002022,001
511690302002023,001
511690302002024,001
511690302002025,001
511690302002026,001
511690302002027,001
511690302002028,001
511690302002029,001
511690302002030,001
511690302002031,001
511690302002032,001
511690302002033,001
511690302002034,001
511690302002035,001
511690302002036,001
511690302002037,001
511690302002038,001
511690302002039,001
511690302002040,001
511690302002041,001
511690302002042,001
511690302002043,001
511690302002044,001
511690302002045,001
511690302002046,001
511690302002047,001
511690302002048,001
511690302002049,001
511690302002050,001
511690302002051,001
511690302002052,001
511690302002053,001
511690302002054,001
511690302002055,001
511690302002056,001
511690302002057,001
511690302002058,001
511690302002059,001
511690302002060,001
511690302002061,001
511690302002062,001
511690302002063,001
511690302002064,001
511690302002065,001
511690302002066,001
511690302002067,001
511690302002068,001
511690302002069,001
511690302002070,001
511690302002071,001
511690302002072,001
511690302002073,001
511690302002074,001
511690302002075,001
511690302002076,001
511690302002077,001
511690302002078,001
511690302002079,001
511690302002080,001
511690302002081,001
511690302002082,001
511690302002083,001
511690302002084,001
511690302002085,001
511690302002086,001
511690302002087,001
511690302002088,001
511690302002089,001
511690302002090,001
511690302003000,001
511690302003001,001
511690302003002,001
511690302003003,001
511690302003004,001
511690302003005,001
511690302003006,001
511690302003007,001
511690302003008,001
511690302003009,001
511690302003010,001
511690302003011,001
511690302003012,001
511690302003013,001
511690302003014,001
511690302003015,001
511690302003016,001
511690302003017,001
511690302003018,001
511690302003019,001
511690302003020,001
511690302003021,001
511690302003022,001
511690302003023,001
511690302003024,001
511690302003025,001
511690302003026,001
511690302003027,001
511690302003028,001
511690302003029,001
511690302003030,001
511690302003031,001
511690302003032,001
511690302003033,001
511690302003034,001
511690302003035,001
511690302003036,001
511690302003037,001
511690302003038,001
511690302003039,001
511690302003040,001
511690302003041,001
511690302003042,001
511690302003043,001
511690302003044,001
511690302003045,001
511690302003046,001
511690302003047,001
511690302003048,001
511690302003049,001
511690302003050,001
511690302003051,001
511690302003052,001
511690302003053,001
511690302003054,001
511690302003055,001
511690302003056,001
511690302003057,001
511690302003058,001
511690302003059,001
511690302003060,001
511690302003061,001
511690302003062,001
511690302003063,001
511690302003064,001
511690302003065,001
511690302003066,001
511690302003067,001
511690302003068,001
511690302003069,001
511690302003070,001
511690302003071,001
511690302003072,001
511690302003073,001
511690302003074,001
511690302003075,001
511690302003076,001
511690302003077,001
511690302003078,001
511690302003079,001
511690302003080,001
511690302003081,001
511690302003082,001
511690302003083,001
511690302003084,001
511690302003085,001
511690302003086,001
511690302003087,001
511690302003088,001
511690302003089,001
511690302003090,001
511690302003091,001
511690302003092,001
511690302003093,001
511690302003094,001
511690302003095,001
511690302003096,001
511690302003097,001
511690302003098,001
511690302003099,001
511690302003100,001
511690302003101,001
511690302003102,001
511690302003103,001
511690302003104,001
511690302003105,001
511690302003106,001
511690302003107,001
511690302003998,001
511690302003999,001
511690302004000,001
511690302004001,001
511690302004002,001
511690302004003,001
511690302004004,001
511690302004005,001
511690302004006,001
511690302004007,001
511690302004008,001
511690302004009,001
511690302004010,001
511690302004011,001
511690302004012,001
511690302004013,001
511690302004014,001
511690302004015,001
511690302004016,001
511690302004017,001
511690302004018,001
511690302004019,001
511690302004020,001
511690302004021,001
511690302004022,001
511690302004023,001
511690302004024,001
511690302004025,001
511690302004026,001
511690302004027,001
511690302004028,001
511690302004029,001
511690303001000,001
511690303001001,001
511690303001002,001
511690303001003,001
511690303001004,001
511690303001005,001
511690303001006,001
511690303001007,001
511690303001008,001
511690303001009,001
511690303001010,001
511690303001011,001
511690303001012,001
511690303001013,001
511690303001014,001
511690303001015,001
511690303001016,001
511690303001017,001
511690303001018,001
511690303001019,001
511690303001020,001
511690303001021,001
511690303001022,001
511690303001023,001
511690303001024,001
511690303001025,001
511690303001026,001
511690303001027,001
511690303001028,001
511690303001029,001
511690303001030,001
511690303001031,001
511690303001032,001
511690303001033,001
511690303001034,001
511690303001035,001
511690303001036,001
511690303001037,001
511690303001038,001
511690303001039,001
511690303001040,001
511690303001041,001
511690303001042,001
511690303001043,001
511690303001044,001
511690303001045,001
511690303001046,001
511690303001047,001
511690303001048,001
511690303001049,001
511690303001050,001
511690303001051,001
511690303001052,001
511690303001053,001
511690303001054,001
511690303001055,001
511690303001056,001
511690303001057,001
511690303001058,001
511690303001059,001
511690303001060,001
511690303001061,001
511690303001062,001
511690303001063,001
511690303001064,001
511690303001065,001
511690303001066,001
511690303001067,001
511690303001068,001
511690303001069,001
511690303001070,001
511690303001071,001
511690303001072,001
511690303001073,001
511690303001074,001
511690303001075,001
511690303001076,001
511690303001077,001
511690303001078,001
511690303001079,001
511690303001080,001
511690303001081,001
511690303001082,001
511690303001083,001
511690303001997,001
511690303001998,001
511690303001999,001
511690303002000,001
511690303002001,001
511690303002002,001
511690303002003,001
511690303002004,001
511690303002005,001
511690303002006,001
511690303002007,001
511690303002008,001
511690303002009,001
511690303002010,001
511690303002011,001
511690303002012,001
511690303002013,001
511690303002014,001
511690303002015,001
511690303002016,001
511690303002017,001
511690303002018,001
511690303002019,001
511690303002020,001
511690303002021,001
511690303002022,001
511690303002023,001
511690303002024,001
511690303002025,001
511690303002026,001
511690303002027,001
511690303002028,001
511690303002029,001
511690303002030,001
511690303002031,001
511690303002032,001
511690303002033,001
511690303002034,001
511690303002035,001
511690303002036,001
511690303002037,001
511690303002038,001
511690303002039,001
511690303002040,001
511690303002041,001
511690303002042,001
511690303002043,001
511690303002044,001
511690303002045,001
511690303002046,001
511690303002047,001
511690303002048,001
511690303002049,001
511690303002050,001
511690303002051,001
511690303002052,001
511690303002053,001
511690303002054,001
511690303002055,001
511690303002056,001
511690303002057,001
511690303002058,001
511690303002059,001
511690303002060,001
511690303002061,001
511690303002062,001
511690303002063,001
511690303002064,001
511690303002065,001
511690303002066,001
511690303002067,001
511690303002068,001
511690303002069,001
511690303002070,001
511690303002071,001
511690303002072,001
511690303002073,001
511690303002074,001
511690303002075,001
511690303002076,001
511690303002077,001
511690303002078,001
511690303002079,001
511690303002080,001
511690303002081,001
511690303002082,001
511690303002083,001
511690303002084,001
511690303002085,001
511690303002086,001
511690303002087,001
